yr,ir_supply,jc_supply,uni_3,value
2006,leg,TaxLesSubsidies,millions of us dollars (USD),23432.0
2006,leg,Supply,millions of us dollars (USD),282420.0
2006,fen,fnd,millions of us dollars (USD),562.0
2006,fen,fen,millions of us dollars (USD),74304.0
2006,fen,imports,millions of us dollars (USD),525.0
2006,fen,Output,millions of us dollars (USD),74866.0
2006,fen,BasicSupply,millions of us dollars (USD),75391.0
2006,fen,Supply,millions of us dollars (USD),75391.0
2006,uti,fnd,millions of us dollars (USD),66.0
2006,uti,fen,millions of us dollars (USD),11958.0
2006,uti,uti,millions of us dollars (USD),390406.0
2006,uti,slg,millions of us dollars (USD),903.0
2006,uti,pip,millions of us dollars (USD),588.0
2006,uti,sle,millions of us dollars (USD),78955.0
2006,uti,Tax,millions of us dollars (USD),27283.0
2006,uti,imports,millions of us dollars (USD),2431.0
2006,uti,Output,millions of us dollars (USD),482876.0
2006,uti,BasicSupply,millions of us dollars (USD),485307.0
2006,uti,TaxLesSubsidies,millions of us dollars (USD),27283.0
2006,uti,Supply,millions of us dollars (USD),512589.0
2006,nmp,ppd,millions of us dollars (USD),112.0
2006,nmp,eec,millions of us dollars (USD),134.0
2006,nmp,nmp,millions of us dollars (USD),121266.0
2006,nmp,mch,millions of us dollars (USD),251.0
2006,nmp,pla,millions of us dollars (USD),468.0
2006,nmp,fpd,millions of us dollars (USD),272.0
2006,nmp,fmt,millions of us dollars (USD),167.0
2006,nmp,pet,millions of us dollars (USD),60.0
2006,nmp,cep,millions of us dollars (USD),40.0
2006,nmp,mot,millions of us dollars (USD),54.0
2006,nmp,pmt,millions of us dollars (USD),134.0
2006,nmp,wpd,millions of us dollars (USD),50.0
2006,nmp,che,millions of us dollars (USD),38.0
2006,nmp,mmf,millions of us dollars (USD),70.0
2006,nmp,min,millions of us dollars (USD),343.0
2006,nmp,Tax,millions of us dollars (USD),4121.0
2006,nmp,imports,millions of us dollars (USD),22849.0
2006,nmp,Output,millions of us dollars (USD),123459.0
2006,nmp,BasicSupply,millions of us dollars (USD),146308.0
2006,nmp,Margins,millions of us dollars (USD),35778.0
2006,nmp,TrnCost,millions of us dollars (USD),17841.0
2006,nmp,TrdTrn,millions of us dollars (USD),53619.0
2006,nmp,Duties,millions of us dollars (USD),640.0
2006,nmp,TaxLesSubsidies,millions of us dollars (USD),4761.0
2006,nmp,Supply,millions of us dollars (USD),204687.0
2006,brd,com,millions of us dollars (USD),112.0
2006,brd,brd,millions of us dollars (USD),505020.0
2006,brd,dat,millions of us dollars (USD),108.0
2006,brd,amd,millions of us dollars (USD),185.0
2006,brd,ott,millions of us dollars (USD),78.0
2006,brd,Tax,millions of us dollars (USD),31471.0
2006,brd,imports,millions of us dollars (USD),163.0
2006,brd,Output,millions of us dollars (USD),505503.0
2006,brd,BasicSupply,millions of us dollars (USD),505666.0
2006,brd,TaxLesSubsidies,millions of us dollars (USD),31471.0
2006,brd,Supply,millions of us dollars (USD),537136.0
2006,bnk,fbt,millions of us dollars (USD),491.0
2006,bnk,bnk,millions of us dollars (USD),591985.0
2006,bnk,sec,millions of us dollars (USD),18045.0
2006,bnk,sle,millions of us dollars (USD),27.0
2006,bnk,mvt,millions of us dollars (USD),3314.0
2006,bnk,ott,millions of us dollars (USD),69.0
2006,bnk,Subsidies,millions of us dollars (USD),-37.0
2006,bnk,Tax,millions of us dollars (USD),72.0
2006,bnk,imports,millions of us dollars (USD),46.0
2006,bnk,Output,millions of us dollars (USD),613930.0
2006,bnk,BasicSupply,millions of us dollars (USD),613977.0
2006,bnk,TaxLesSubsidies,millions of us dollars (USD),35.0
2006,bnk,Supply,millions of us dollars (USD),614012.0
2006,ore,rec,millions of us dollars (USD),8.0
2006,ore,ins,millions of us dollars (USD),119.0
2006,ore,fen,millions of us dollars (USD),688.0
2006,ore,ore,millions of us dollars (USD),900419.0
2006,ore,edu,millions of us dollars (USD),61.0
2006,ore,amd,millions of us dollars (USD),545.0
2006,ore,rnt,millions of us dollars (USD),1306.0
2006,ore,nrs,millions of us dollars (USD),69.0
2006,ore,art,millions of us dollars (USD),56.0
2006,ore,mov,millions of us dollars (USD),94.0
2006,ore,grd,millions of us dollars (USD),3.0
2006,ore,sle,millions of us dollars (USD),13939.0
2006,ore,osv,millions of us dollars (USD),136.0
2006,ore,adm,millions of us dollars (USD),388.0
2006,ore,Subsidies,millions of us dollars (USD),-2299.0
2006,ore,Tax,millions of us dollars (USD),764.0
2006,ore,Output,millions of us dollars (USD),917831.0
2006,ore,BasicSupply,millions of us dollars (USD),917831.0
2006,ore,TaxLesSubsidies,millions of us dollars (USD),-1536.0
2006,ore,Supply,millions of us dollars (USD),916295.0
2006,edu,com,millions of us dollars (USD),775.0
2006,edu,rec,millions of us dollars (USD),1363.0
2006,edu,pub,millions of us dollars (USD),896.0
2006,edu,brd,millions of us dollars (USD),1.0
2006,edu,edu,millions of us dollars (USD),175253.0
2006,edu,dat,millions of us dollars (USD),153.0
2006,edu,rnt,millions of us dollars (USD),2.0
2006,edu,art,millions of us dollars (USD),31.0
2006,edu,slg,millions of us dollars (USD),69151.0
2006,edu,osv,millions of us dollars (USD),5.0
2006,edu,mvt,millions of us dollars (USD),44.0
2006,edu,adm,millions of us dollars (USD),6.0
2006,edu,fdd,millions of us dollars (USD),274.0
2006,edu,wht,millions of us dollars (USD),5.0
2006,edu,ott,millions of us dollars (USD),157.0
2006,edu,otr,millions of us dollars (USD),12.0
2006,edu,Tax,millions of us dollars (USD),87.0
2006,edu,imports,millions of us dollars (USD),815.0
2006,edu,Output,millions of us dollars (USD),248126.0
2006,edu,BasicSupply,millions of us dollars (USD),248942.0
2006,edu,TaxLesSubsidies,millions of us dollars (USD),87.0
2006,edu,Supply,millions of us dollars (USD),249029.0
2006,ote,eec,millions of us dollars (USD),36.0
2006,ote,tex,millions of us dollars (USD),2.0
2006,ote,nmp,millions of us dollars (USD),21.0
2006,ote,ote,millions of us dollars (USD),180389.0
2006,ote,mch,millions of us dollars (USD),471.0
2006,ote,pla,millions of us dollars (USD),55.0
2006,ote,fmt,millions of us dollars (USD),273.0
2006,ote,cep,millions of us dollars (USD),2869.0
2006,ote,mot,millions of us dollars (USD),358.0
2006,ote,wht,millions of us dollars (USD),18.0
2006,ote,che,millions of us dollars (USD),2.0
2006,ote,mmf,millions of us dollars (USD),177.0
2006,ote,Tax,millions of us dollars (USD),1944.0
2006,ote,imports,millions of us dollars (USD),36400.0
