uni_0,uni_1,uni_2,uni_3,value
2008,GA,fsr,millions of us dollars (USD),20866.0
2008,GA,osr,millions of us dollars (USD),27024.0
2008,GA,npish,millions of us dollars (USD),3111.5
2008,GA,npi,millions of us dollars (USD),25250.2
2008,GA,nps,millions of us dollars (USD),22138.7
2008,CA,rec,millions of us dollars (USD),49807.7
2008,CA,trn,millions of us dollars (USD),45998.3
2008,CA,pce,millions of us dollars (USD),1267011.9
2008,CA,gds,millions of us dollars (USD),395989.5
2008,CA,dur,millions of us dollars (USD),138560.0
2008,CA,mvp,millions of us dollars (USD),37546.9
2008,CA,hdr,millions of us dollars (USD),31046.6
2008,CA,odg,millions of us dollars (USD),20158.7
2008,CA,ndr,millions of us dollars (USD),257429.6
2008,CA,foo,millions of us dollars (USD),93758.7
2008,CA,clo,millions of us dollars (USD),42614.2
2008,CA,enr,millions of us dollars (USD),38159.4
2008,CA,ong,millions of us dollars (USD),82897.3
2008,CA,ser,millions of us dollars (USD),871022.4
2008,CA,hce,millions of us dollars (USD),837142.9
2008,CA,utl,millions of us dollars (USD),276958.2
2008,CA,hea,millions of us dollars (USD),178148.1
2008,CA,rsr,millions of us dollars (USD),48413.5
2008,CA,htl,millions of us dollars (USD),85959.7
2008,CA,fsr,millions of us dollars (USD),94084.2
2008,CA,osr,millions of us dollars (USD),107580.7
2008,CA,npish,millions of us dollars (USD),33879.5
2008,CA,npi,millions of us dollars (USD),130451.0
2008,CA,nps,millions of us dollars (USD),96571.5
2008,ME,rec,millions of us dollars (USD),1540.6
2008,ME,trn,millions of us dollars (USD),982.2
2008,ME,pce,millions of us dollars (USD),46895.7
2008,ME,gds,millions of us dollars (USD),17758.0
2008,ME,dur,millions of us dollars (USD),5155.3
2008,ME,mvp,millions of us dollars (USD),1642.5
2008,ME,hdr,millions of us dollars (USD),1174.3
2008,ME,odg,millions of us dollars (USD),797.9
2008,ME,ndr,millions of us dollars (USD),12602.7
2008,ME,foo,millions of us dollars (USD),4302.4
2008,ME,clo,millions of us dollars (USD),1284.6
2008,ME,enr,millions of us dollars (USD),3133.6
2008,ME,ong,millions of us dollars (USD),3882.1
2008,ME,ser,millions of us dollars (USD),29137.7
2008,ME,hce,millions of us dollars (USD),27117.4
2008,ME,utl,millions of us dollars (USD),7404.2
2008,ME,hea,millions of us dollars (USD),7797.7
2008,ME,rsr,millions of us dollars (USD),1650.2
2008,ME,htl,millions of us dollars (USD),2671.6
2008,ME,fsr,millions of us dollars (USD),3168.8
2008,ME,osr,millions of us dollars (USD),3442.8
2008,ME,npish,millions of us dollars (USD),2020.3
2008,ME,npi,millions of us dollars (USD),5148.7
2008,ME,nps,millions of us dollars (USD),3128.3
2008,MA,rec,millions of us dollars (USD),9196.0
2008,MA,trn,millions of us dollars (USD),8069.5
2008,MA,pce,millions of us dollars (USD),278610.5
2008,MA,gds,millions of us dollars (USD),83517.9
2008,MA,dur,millions of us dollars (USD),28133.4
2008,MA,mvp,millions of us dollars (USD),7417.9
2008,MA,hdr,millions of us dollars (USD),6532.7
2008,MA,odg,millions of us dollars (USD),4986.8
2008,MA,ndr,millions of us dollars (USD),55384.5
2008,MA,foo,millions of us dollars (USD),19107.0
2008,MA,clo,millions of us dollars (USD),8489.8
2008,MA,enr,millions of us dollars (USD),8517.9
2008,MA,ong,millions of us dollars (USD),19269.8
2008,MA,ser,millions of us dollars (USD),195092.5
2008,MA,hce,millions of us dollars (USD),185695.6
2008,MA,utl,millions of us dollars (USD),54428.6
2008,MA,hea,millions of us dollars (USD),47376.8
2008,MA,rsr,millions of us dollars (USD),10893.5
2008,MA,htl,millions of us dollars (USD),16437.2
2008,MA,fsr,millions of us dollars (USD),23006.2
2008,MA,osr,millions of us dollars (USD),25483.9
2008,MA,npish,millions of us dollars (USD),9397.0
2008,MA,npi,millions of us dollars (USD),30816.4
2008,MA,nps,millions of us dollars (USD),21419.5
2008,MS,rec,millions of us dollars (USD),2074.1
2008,MS,trn,millions of us dollars (USD),1423.4
2008,MS,pce,millions of us dollars (USD),72536.1
2008,MS,gds,millions of us dollars (USD),28359.6
2008,MS,dur,millions of us dollars (USD),7975.8
2008,MS,mvp,millions of us dollars (USD),2882.9
2008,MS,hdr,millions of us dollars (USD),1894.0
2008,MS,odg,millions of us dollars (USD),1124.8
2008,MS,ndr,millions of us dollars (USD),20383.8
2008,MS,foo,millions of us dollars (USD),6703.4
2008,MS,clo,millions of us dollars (USD),2472.5
2008,MS,enr,millions of us dollars (USD),4471.0
2008,MS,ong,millions of us dollars (USD),6736.9
2008,MS,ser,millions of us dollars (USD),44176.4
2008,MS,hce,millions of us dollars (USD),42471.7
2008,MS,utl,millions of us dollars (USD),12315.9
2008,MS,hea,millions of us dollars (USD),14114.5
2008,MS,rsr,millions of us dollars (USD),1285.1
2008,MS,htl,millions of us dollars (USD),4578.1
2008,MS,fsr,millions of us dollars (USD),4527.0
2008,MS,osr,millions of us dollars (USD),4227.6
2008,MS,npish,millions of us dollars (USD),1704.8
2008,MS,npi,millions of us dollars (USD),7397.5
2008,MS,nps,millions of us dollars (USD),5692.7
2008,WA,rec,millions of us dollars (USD),9705.7
2008,WA,trn,millions of us dollars (USD),9094.8
2008,WA,pce,millions of us dollars (USD),231125.1
2008,WA,gds,millions of us dollars (USD),75408.5
2008,WA,dur,millions of us dollars (USD),26621.9
2008,WA,mvp,millions of us dollars (USD),7151.6
2008,WA,hdr,millions of us dollars (USD),6546.1
2008,WA,odg,millions of us dollars (USD),3218.5
2008,WA,ndr,millions of us dollars (USD),48786.6
2008,WA,foo,millions of us dollars (USD),19729.9
2008,WA,clo,millions of us dollars (USD),6115.9
2008,WA,enr,millions of us dollars (USD),7524.0
2008,WA,ong,millions of us dollars (USD),15416.8
2008,WA,ser,millions of us dollars (USD),155716.6
2008,WA,hce,millions of us dollars (USD),149493.6
2008,WA,utl,millions of us dollars (USD),46199.6
2008,WA,hea,millions of us dollars (USD),35725.2
2008,WA,rsr,millions of us dollars (USD),9621.8
2008,WA,htl,millions of us dollars (USD),13778.1
2008,WA,fsr,millions of us dollars (USD),16396.2
2008,WA,osr,millions of us dollars (USD),18677.8
2008,WA,npish,millions of us dollars (USD),6222.9
2008,WA,npi,millions of us dollars (USD),21901.6
2008,WA,nps,millions of us dollars (USD),15678.7
2008,TX,rec,millions of us dollars (USD),23264.3
2008,TX,trn,millions of us dollars (USD),20373.8
2008,TX,pce,millions of us dollars (USD),723828.6
2008,TX,gds,millions of us dollars (USD),264981.5
2008,TX,dur,millions of us dollars (USD),90397.1
2008,TX,mvp,millions of us dollars (USD),34445.7
2008,TX,hdr,millions of us dollars (USD),20508.1
2008,TX,odg,millions of us dollars (USD),12179.1
2008,TX,ndr,millions of us dollars (USD),174584.3
2008,TX,foo,millions of us dollars (USD),57432.5
2008,TX,clo,millions of us dollars (USD),26286.0
2008,TX,enr,millions of us dollars (USD),31581.5
2008,TX,ong,millions of us dollars (USD),59284.4
2008,TX,ser,millions of us dollars (USD),458847.1
2008,TX,hce,millions of us dollars (USD),443341.9
2008,TX,utl,millions of us dollars (USD),124991.6
2008,TX,hea,millions of us dollars (USD),108445.5
2008,TX,rsr,millions of us dollars (USD),28205.5
2008,TX,htl,millions of us dollars (USD),47704.9
2008,TX,fsr,millions of us dollars (USD),55017.8
2008,TX,osr,millions of us dollars (USD),58602.6
2008,TX,npish,millions of us dollars (USD),15505.2
2008,TX,npi,millions of us dollars (USD),65436.3
2008,TX,nps,millions of us dollars (USD),49931.0
2008,AL,rec,millions of us dollars (USD),3842.7
2008,AL,trn,millions of us dollars (USD),2799.9
2008,AL,pce,millions of us dollars (USD),127649.7
2008,AL,gds,millions of us dollars (USD),50169.6
2008,AL,dur,millions of us dollars (USD),14953.6
2008,AL,mvp,millions of us dollars (USD),5679.5
2008,AL,hdr,millions of us dollars (USD),3442.9
2008,AL,odg,millions of us dollars (USD),1988.6
2008,AL,ndr,millions of us dollars (USD),35216.0
2008,AL,foo,millions of us dollars (USD),11013.1
2008,AL,clo,millions of us dollars (USD),4286.6
2008,AL,enr,millions of us dollars (USD),6373.6
2008,AL,ong,millions of us dollars (USD),13542.7
2008,AL,ser,millions of us dollars (USD),77480.0
2008,AL,hce,millions of us dollars (USD),75319.7
2008,AL,utl,millions of us dollars (USD),19745.8
2008,AL,hea,millions of us dollars (USD),21400.1
2008,AL,rsr,millions of us dollars (USD),4523.0
2008,AL,htl,millions of us dollars (USD),7351.9
2008,AL,fsr,millions of us dollars (USD),11086.0
2008,AL,osr,millions of us dollars (USD),8413.0
2008,AL,npish,millions of us dollars (USD),2160.3
2008,AL,npi,millions of us dollars (USD),12525.0
2008,AL,nps,millions of us dollars (USD),10364.7
2008,NV,rec,millions of us dollars (USD),3071.2
2008,NV,trn,millions of us dollars (USD),2405.5
2008,NV,pce,millions of us dollars (USD),89024.8
2008,NV,gds,millions of us dollars (USD),30830.5
2008,NV,dur,millions of us dollars (USD),10522.2
2008,NV,mvp,millions of us dollars (USD),3048.9
2008,NV,hdr,millions of us dollars (USD),2631.0
2008,NV,odg,millions of us dollars (USD),1771.1
2008,NV,ndr,millions of us dollars (USD),20308.3
2008,NV,foo,millions of us dollars (USD),7301.5
2008,NV,clo,millions of us dollars (USD),2648.2
2008,NV,enr,millions of us dollars (USD),3243.8
2008,NV,ong,millions of us dollars (USD),7114.8
2008,NV,ser,millions of us dollars (USD),58194.3
2008,NV,hce,millions of us dollars (USD),56192.9
2008,NV,utl,millions of us dollars (USD),15780.9
2008,NV,hea,millions of us dollars (USD),11145.6
2008,NV,rsr,millions of us dollars (USD),3079.7
2008,NV,htl,millions of us dollars (USD),4438.2
2008,NV,fsr,millions of us dollars (USD),13838.4
2008,NV,osr,millions of us dollars (USD),5504.5
2008,NV,npish,millions of us dollars (USD),2001.4
2008,NV,npi,millions of us dollars (USD),7417.6
2008,NV,nps,millions of us dollars (USD),5416.2
2008,SD,rec,millions of us dollars (USD),888.4
2008,SD,trn,millions of us dollars (USD),614.9
2008,SD,pce,millions of us dollars (USD),25476.3
2008,SD,gds,millions of us dollars (USD),9407.9
2008,SD,dur,millions of us dollars (USD),3303.2
2008,SD,mvp,millions of us dollars (USD),1190.2
2008,SD,hdr,millions of us dollars (USD),680.4
2008,SD,odg,millions of us dollars (USD),544.3
2008,SD,ndr,millions of us dollars (USD),6104.7
2008,SD,foo,millions of us dollars (USD),1917.6
2008,SD,clo,millions of us dollars (USD),672.0
2008,SD,enr,millions of us dollars (USD),1734.5
2008,SD,ong,millions of us dollars (USD),1780.6
2008,SD,ser,millions of us dollars (USD),16068.4
2008,SD,hce,millions of us dollars (USD),15315.6
2008,SD,utl,millions of us dollars (USD),3530.4
2008,SD,hea,millions of us dollars (USD),4758.5
2008,SD,rsr,millions of us dollars (USD),915.1
2008,SD,htl,millions of us dollars (USD),1644.8
2008,SD,fsr,millions of us dollars (USD),2183.2
2008,SD,osr,millions of us dollars (USD),1668.6
2008,SD,npish,millions of us dollars (USD),752.8
2008,SD,npi,millions of us dollars (USD),2366.5
2008,SD,nps,millions of us dollars (USD),1613.7
2008,MN,rec,millions of us dollars (USD),7122.1
2008,MN,trn,millions of us dollars (USD),6566.9
2008,MN,pce,millions of us dollars (USD),186711.6
2008,MN,gds,millions of us dollars (USD),61173.0
2008,MN,dur,millions of us dollars (USD),21889.3
2008,MN,mvp,millions of us dollars (USD),5537.4
2008,MN,hdr,millions of us dollars (USD),4796.8
2008,MN,odg,millions of us dollars (USD),4432.9
2008,MN,ndr,millions of us dollars (USD),39283.8
2008,MN,foo,millions of us dollars (USD),12855.5
2008,MN,clo,millions of us dollars (USD),5431.2
2008,MN,enr,millions of us dollars (USD),8226.6
2008,MN,ong,millions of us dollars (USD),12770.5
2008,MN,ser,millions of us dollars (USD),125538.5
2008,MN,hce,millions of us dollars (USD),118215.8
2008,MN,utl,millions of us dollars (USD),32635.3
2008,MN,hea,millions of us dollars (USD),30860.4
2008,MN,rsr,millions of us dollars (USD),9037.4
2008,MN,htl,millions of us dollars (USD),10383.5
2008,MN,fsr,millions of us dollars (USD),12822.6
2008,MN,osr,millions of us dollars (USD),15909.6
2008,MN,npish,millions of us dollars (USD),7322.7
2008,MN,npi,millions of us dollars (USD),23001.4
2008,MN,nps,millions of us dollars (USD),15678.7
2008,VT,rec,millions of us dollars (USD),642.8
2008,VT,trn,millions of us dollars (USD),538.1
2008,VT,pce,millions of us dollars (USD),22982.1
2008,VT,gds,millions of us dollars (USD),8027.0
2008,VT,dur,millions of us dollars (USD),2329.2
2008,VT,mvp,millions of us dollars (USD),865.9
2008,VT,hdr,millions of us dollars (USD),565.7
2008,VT,odg,millions of us dollars (USD),254.8
2008,VT,ndr,millions of us dollars (USD),5697.9
2008,VT,foo,millions of us dollars (USD),2080.2
2008,VT,clo,millions of us dollars (USD),525.3
2008,VT,enr,millions of us dollars (USD),1422.8
2008,VT,ong,millions of us dollars (USD),1669.6
2008,VT,ser,millions of us dollars (USD),14955.1
2008,VT,hce,millions of us dollars (USD),13845.9
2008,VT,utl,millions of us dollars (USD),3979.2
2008,VT,hea,millions of us dollars (USD),3740.3
2008,VT,rsr,millions of us dollars (USD),946.9
2008,VT,htl,millions of us dollars (USD),1402.1
2008,VT,fsr,millions of us dollars (USD),1390.2
2008,VT,osr,millions of us dollars (USD),1848.9
2008,VT,npish,millions of us dollars (USD),1109.2
2008,VT,npi,millions of us dollars (USD),2767.0
2008,VT,nps,millions of us dollars (USD),1657.8
2008,MO,rec,millions of us dollars (USD),6611.4
2008,MO,trn,millions of us dollars (USD),5283.1
2008,MO,pce,millions of us dollars (USD),185249.7
2008,MO,gds,millions of us dollars (USD),67406.4
2008,MO,dur,millions of us dollars (USD),20830.5
2008,MO,mvp,millions of us dollars (USD),6987.2
2008,MO,hdr,millions of us dollars (USD),4585.9
2008,MO,odg,millions of us dollars (USD),2646.0
2008,MO,ndr,millions of us dollars (USD),46575.9
2008,MO,foo,millions of us dollars (USD),13988.1
2008,MO,clo,millions of us dollars (USD),5136.1
2008,MO,enr,millions of us dollars (USD),10284.1
2008,MO,ong,millions of us dollars (USD),17167.7
2008,MO,ser,millions of us dollars (USD),117843.3
2008,MO,hce,millions of us dollars (USD),112861.4
2008,MO,utl,millions of us dollars (USD),29298.8
2008,MO,hea,millions of us dollars (USD),31386.0
2008,MO,rsr,millions of us dollars (USD),7572.7
2008,MO,htl,millions of us dollars (USD),11463.0
2008,MO,fsr,millions of us dollars (USD),13288.3
2008,MO,osr,millions of us dollars (USD),14569.4
2008,MO,npish,millions of us dollars (USD),4981.9
2008,MO,npi,millions of us dollars (USD),17875.9
2008,MO,nps,millions of us dollars (USD),12894.0
2008,IN,rec,millions of us dollars (USD),5914.8
2008,IN,trn,millions of us dollars (USD),5611.9
2008,IN,pce,millions of us dollars (USD),187838.9
2008,IN,gds,millions of us dollars (USD),67333.3
2008,IN,dur,millions of us dollars (USD),20365.1
2008,IN,mvp,millions of us dollars (USD),6720.2
2008,IN,hdr,millions of us dollars (USD),4807.8
2008,IN,odg,millions of us dollars (USD),2922.2
2008,IN,ndr,millions of us dollars (USD),46968.2
2008,IN,foo,millions of us dollars (USD),15457.4
2008,IN,clo,millions of us dollars (USD),5563.5
2008,IN,enr,millions of us dollars (USD),10363.9
2008,IN,ong,millions of us dollars (USD),15583.4
2008,IN,ser,millions of us dollars (USD),120505.6
2008,IN,hce,millions of us dollars (USD),114460.2
2008,IN,utl,millions of us dollars (USD),32135.3
2008,IN,hea,millions of us dollars (USD),32667.3
2008,IN,rsr,millions of us dollars (USD),7952.4
2008,IN,htl,millions of us dollars (USD),11252.2
2008,IN,fsr,millions of us dollars (USD),10763.8
2008,IN,osr,millions of us dollars (USD),14077.4
2008,IN,npish,millions of us dollars (USD),6045.3
2008,IN,npi,millions of us dollars (USD),19582.4
2008,IN,nps,millions of us dollars (USD),13537.1
2008,LA,rec,millions of us dollars (USD),4321.2
2008,LA,trn,millions of us dollars (USD),2866.4
2008,LA,pce,millions of us dollars (USD),127072.9
2008,LA,gds,millions of us dollars (USD),49087.5
2008,LA,dur,millions of us dollars (USD),15832.3
2008,LA,mvp,millions of us dollars (USD),5708.3
2008,LA,hdr,millions of us dollars (USD),3924.0
2008,LA,odg,millions of us dollars (USD),1878.8
2008,LA,ndr,millions of us dollars (USD),33255.2
2008,LA,foo,millions of us dollars (USD),10873.3
2008,LA,clo,millions of us dollars (USD),4355.6
2008,LA,enr,millions of us dollars (USD),6370.7
2008,LA,ong,millions of us dollars (USD),11655.7
2008,LA,ser,millions of us dollars (USD),77985.3
2008,LA,hce,millions of us dollars (USD),75298.8
2008,LA,utl,millions of us dollars (USD),20786.9
2008,LA,hea,millions of us dollars (USD),21648.7
2008,LA,rsr,millions of us dollars (USD),4671.2
2008,LA,htl,millions of us dollars (USD),8910.7
2008,LA,fsr,millions of us dollars (USD),8897.2
2008,LA,osr,millions of us dollars (USD),7517.5
2008,LA,npish,millions of us dollars (USD),2686.5
2008,LA,npi,millions of us dollars (USD),9666.4
2008,LA,nps,millions of us dollars (USD),6979.9
2008,KS,rec,millions of us dollars (USD),2802.1
2008,KS,trn,millions of us dollars (USD),2331.8
2008,KS,pce,millions of us dollars (USD),84690.8
2008,KS,gds,millions of us dollars (USD),30419.5
2008,KS,dur,millions of us dollars (USD),9970.6
2008,KS,mvp,millions of us dollars (USD),3294.5
2008,KS,hdr,millions of us dollars (USD),2519.0
2008,KS,odg,millions of us dollars (USD),1355.0
2008,KS,ndr,millions of us dollars (USD),20448.9
2008,KS,foo,millions of us dollars (USD),7508.9
2008,KS,clo,millions of us dollars (USD),2444.9
2008,KS,enr,millions of us dollars (USD),3603.3
2008,KS,ong,millions of us dollars (USD),6891.8
2008,KS,ser,millions of us dollars (USD),54271.3
2008,KS,hce,millions of us dollars (USD),52129.7
2008,KS,utl,millions of us dollars (USD),14142.7
2008,KS,hea,millions of us dollars (USD),14178.1
2008,KS,rsr,millions of us dollars (USD),3535.7
2008,KS,htl,millions of us dollars (USD),4728.1
2008,KS,fsr,millions of us dollars (USD),6388.1
2008,KS,osr,millions of us dollars (USD),6825.2
2008,KS,npish,millions of us dollars (USD),2141.6
2008,KS,npi,millions of us dollars (USD),8538.5
2008,KS,nps,millions of us dollars (USD),6396.9
2008,AR,rec,millions of us dollars (USD),2558.4
2008,AR,trn,millions of us dollars (USD),1652.3
2008,AR,pce,millions of us dollars (USD),74688.7
2008,AR,gds,millions of us dollars (USD),28676.5
2008,AR,dur,millions of us dollars (USD),9314.1
2008,AR,mvp,millions of us dollars (USD),3251.5
2008,AR,hdr,millions of us dollars (USD),2124.1
2008,AR,odg,millions of us dollars (USD),1380.1
2008,AR,ndr,millions of us dollars (USD),19362.4
2008,AR,foo,millions of us dollars (USD),5723.1
2008,AR,clo,millions of us dollars (USD),2501.2
2008,AR,enr,millions of us dollars (USD),4336.6
2008,AR,ong,millions of us dollars (USD),6801.4
