windc_label,state,year,units,value
trn,MN,1997,million metric tons of carbon dioxide,29.98533467289913
trn,MS,1997,million metric tons of carbon dioxide,24.29620907612233
trn,MO,1997,million metric tons of carbon dioxide,41.18583013943347
trn,MT,1997,million metric tons of carbon dioxide,7.029260423294933
trn,NE,1997,million metric tons of carbon dioxide,12.78816851861183
trn,NV,1997,million metric tons of carbon dioxide,12.73424907643767
trn,NH,1997,million metric tons of carbon dioxide,6.216715409848755
trn,NJ,1997,million metric tons of carbon dioxide,59.78135300295835
trn,NM,1997,million metric tons of carbon dioxide,15.44819956655272
trn,NY,1997,million metric tons of carbon dioxide,65.63591342038796
trn,NC,1997,million metric tons of carbon dioxide,46.06698462277273
trn,ND,1997,million metric tons of carbon dioxide,5.295388389932419
trn,OH,1997,million metric tons of carbon dioxide,63.98672017283231
trn,OK,1997,million metric tons of carbon dioxide,26.31188129939834
trn,OR,1997,million metric tons of carbon dioxide,22.02786760280019
trn,PA,1997,million metric tons of carbon dioxide,65.36975837595874
trn,RI,1997,million metric tons of carbon dioxide,4.617458283952486
trn,SC,1997,million metric tons of carbon dioxide,24.26529445677862
trn,SD,1997,million metric tons of carbon dioxide,5.379347030207371
trn,TN,1997,million metric tons of carbon dioxide,38.61205312090556
trn,TX,1997,million metric tons of carbon dioxide,170.8619945566039
trn,UT,1997,million metric tons of carbon dioxide,14.10234917288422
trn,VT,1997,million metric tons of carbon dioxide,3.623141043284274
trn,VA,1997,million metric tons of carbon dioxide,44.24877272544653
trn,WA,1997,million metric tons of carbon dioxide,45.66509324008001
trn,WV,1997,million metric tons of carbon dioxide,11.97216612993691
trn,WI,1997,million metric tons of carbon dioxide,27.91642919436662
trn,WY,1997,million metric tons of carbon dioxide,6.860262358070725
trn,US,1997,million metric tons of carbon dioxide,1745.20127418609
trn,AL,1998,million metric tons of carbon dioxide,31.6584409922466
trn,AK,1998,million metric tons of carbon dioxide,13.73050268353349
trn,AZ,1998,million metric tons of carbon dioxide,29.89724441058827
trn,AR,1998,million metric tons of carbon dioxide,19.54854241686281
trn,CA,1998,million metric tons of carbon dioxide,199.9983290568329
trn,CO,1998,million metric tons of carbon dioxide,23.78587560337333
trn,CT,1998,million metric tons of carbon dioxide,15.40651915977638
trn,DE,1998,million metric tons of carbon dioxide,4.693082734508115
trn,DC,1998,million metric tons of carbon dioxide,1.703503683840499
trn,FL,1998,million metric tons of carbon dioxide,91.85972966062418
trn,GA,1998,million metric tons of carbon dioxide,59.27561229289515
trn,HI,1998,million metric tons of carbon dioxide,8.214678036049555
trn,ID,1998,million metric tons of carbon dioxide,8.27757115939834
trn,IL,1998,million metric tons of carbon dioxide,58.81686377182933
trn,IN,1998,million metric tons of carbon dioxide,43.47018068733597
trn,IA,1998,million metric tons of carbon dioxide,19.0999080181003
trn,KS,1998,million metric tons of carbon dioxide,18.62442955112508
trn,KY,1998,million metric tons of carbon dioxide,30.13267347065641
trn,LA,1998,million metric tons of carbon dioxide,55.33356485447283
trn,ME,1998,million metric tons of carbon dioxide,7.70406319869171
trn,MD,1998,million metric tons of carbon dioxide,26.90685995434508
trn,MA,1998,million metric tons of carbon dioxide,30.13303986525912
trn,MI,1998,million metric tons of carbon dioxide,56.36650525113752
trn,MN,1998,million metric tons of carbon dioxide,31.48494553952786
trn,MS,1998,million metric tons of carbon dioxide,24.54499728557752
trn,MO,1998,million metric tons of carbon dioxide,44.81613248603309
trn,MT,1998,million metric tons of carbon dioxide,7.046975276362765
trn,NE,1998,million metric tons of carbon dioxide,13.39852914831106
trn,NV,1998,million metric tons of carbon dioxide,13.06447613191342
trn,NH,1998,million metric tons of carbon dioxide,6.840247161403708
trn,NJ,1998,million metric tons of carbon dioxide,60.72998961555168
trn,NM,1998,million metric tons of carbon dioxide,15.44210348877428
trn,NY,1998,million metric tons of carbon dioxide,66.15178633173316
trn,NC,1998,million metric tons of carbon dioxide,47.11734914764853
trn,ND,1998,million metric tons of carbon dioxide,4.732923014217207
trn,OH,1998,million metric tons of carbon dioxide,64.80455287117651
trn,OK,1998,million metric tons of carbon dioxide,26.87780647717036
trn,OR,1998,million metric tons of carbon dioxide,23.02445858973728
trn,PA,1998,million metric tons of carbon dioxide,67.46407956301867
trn,RI,1998,million metric tons of carbon dioxide,4.468340401788303
trn,SC,1998,million metric tons of carbon dioxide,25.6674764919
trn,SD,1998,million metric tons of carbon dioxide,5.54820052960564
trn,TN,1998,million metric tons of carbon dioxide,39.49715655712416
trn,TX,1998,million metric tons of carbon dioxide,179.8772951905444
trn,UT,1998,million metric tons of carbon dioxide,14.34268383942615
trn,VT,1998,million metric tons of carbon dioxide,3.578041453630692
trn,VA,1998,million metric tons of carbon dioxide,44.95766066798379
trn,WA,1998,million metric tons of carbon dioxide,42.98500040923243
trn,WV,1998,million metric tons of carbon dioxide,12.56525179972087
trn,WI,1998,million metric tons of carbon dioxide,29.49235799541743
trn,WY,1998,million metric tons of carbon dioxide,7.060468185158197
trn,US,1998,million metric tons of carbon dioxide,1782.219006163172
trn,AL,1999,million metric tons of carbon dioxide,32.02983791594335
trn,AK,1999,million metric tons of carbon dioxide,14.7935341029333
trn,AZ,1999,million metric tons of carbon dioxide,31.5641240882942
trn,AR,1999,million metric tons of carbon dioxide,20.77340200155114
trn,CA,1999,million metric tons of carbon dioxide,204.2694520471573
trn,CO,1999,million metric tons of carbon dioxide,25.32405970087811
trn,CT,1999,million metric tons of carbon dioxide,16.65203084548248
trn,DE,1999,million metric tons of carbon dioxide,4.870043271982437
trn,DC,1999,million metric tons of carbon dioxide,1.734732274557655
trn,FL,1999,million metric tons of carbon dioxide,94.5928585992423
trn,GA,1999,million metric tons of carbon dioxide,61.26316741561951
trn,HI,1999,million metric tons of carbon dioxide,8.853642349021346
trn,ID,1999,million metric tons of carbon dioxide,8.736107822963199
trn,IL,1999,million metric tons of carbon dioxide,64.98449975644165
trn,IN,1999,million metric tons of carbon dioxide,44.35510530510786
trn,IA,1999,million metric tons of carbon dioxide,18.94989167238943
trn,KS,1999,million metric tons of carbon dioxide,19.70357806054394
trn,KY,1999,million metric tons of carbon dioxide,31.2265710003179
trn,LA,1999,million metric tons of carbon dioxide,55.18836478694114
trn,ME,1999,million metric tons of carbon dioxide,7.962261125012138
trn,MD,1999,million metric tons of carbon dioxide,28.34575887145897
trn,MA,1999,million metric tons of carbon dioxide,30.90352226431885
trn,MI,1999,million metric tons of carbon dioxide,58.83129926217035
trn,MN,1999,million metric tons of carbon dioxide,33.57682082035118
trn,MS,1999,million metric tons of carbon dioxide,25.89826004807016
trn,MO,1999,million metric tons of carbon dioxide,44.16468432387098
trn,MT,1999,million metric tons of carbon dioxide,7.317374240138529
trn,NE,1999,million metric tons of carbon dioxide,13.73695943475134
trn,NV,1999,million metric tons of carbon dioxide,13.89271180366716
trn,NH,1999,million metric tons of carbon dioxide,7.088941742693617
trn,NJ,1999,million metric tons of carbon dioxide,60.55989784425692
trn,NM,1999,million metric tons of carbon dioxide,15.50381197429107
trn,NY,1999,million metric tons of carbon dioxide,66.53335636079069
trn,NC,1999,million metric tons of carbon dioxide,48.09764238474225
trn,ND,1999,million metric tons of carbon dioxide,5.648635705367522
trn,OH,1999,million metric tons of carbon dioxide,66.63062518444912
trn,OK,1999,million metric tons of carbon dioxide,28.1483507691118
trn,OR,1999,million metric tons of carbon dioxide,23.25183506623105
trn,PA,1999,million metric tons of carbon dioxide,68.06196739533206
trn,RI,1999,million metric tons of carbon dioxide,4.646348901352238
trn,SC,1999,million metric tons of carbon dioxide,26.43147332392232
trn,SD,1999,million metric tons of carbon dioxide,5.700433679559363
trn,TN,1999,million metric tons of carbon dioxide,40.72095443662467
trn,TX,1999,million metric tons of carbon dioxide,178.4341538499913
trn,UT,1999,million metric tons of carbon dioxide,14.82756241445061
trn,VT,1999,million metric tons of carbon dioxide,3.74380274922524
trn,VA,1999,million metric tons of carbon dioxide,45.79416907468504
trn,WA,1999,million metric tons of carbon dioxide,43.80182978361189
trn,WV,1999,million metric tons of carbon dioxide,12.23982522052058
trn,WI,1999,million metric tons of carbon dioxide,30.22362134443779
trn,WY,1999,million metric tons of carbon dioxide,8.060329526492566
trn,US,1999,million metric tons of carbon dioxide,1828.644223943317
trn,AL,2000,million metric tons of carbon dioxide,33.67250706961199
trn,AK,2000,million metric tons of carbon dioxide,15.73844016555084
trn,AZ,2000,million metric tons of carbon dioxide,32.58708809088614
trn,AR,2000,million metric tons of carbon dioxide,21.01814823306436
trn,CA,2000,million metric tons of carbon dioxide,216.4031751994474
trn,CO,2000,million metric tons of carbon dioxide,25.76717724983063
trn,CT,2000,million metric tons of carbon dioxide,16.25731285573266
trn,DE,2000,million metric tons of carbon dioxide,5.093710215160709
trn,DC,2000,million metric tons of carbon dioxide,1.829254054889525
trn,FL,2000,million metric tons of carbon dioxide,100.9321747496834
trn,GA,2000,million metric tons of carbon dioxide,61.7880587357824
trn,HI,2000,million metric tons of carbon dioxide,9.042218215347743
trn,ID,2000,million metric tons of carbon dioxide,8.843522077748725
trn,IL,2000,million metric tons of carbon dioxide,67.18205448974588
trn,IN,2000,million metric tons of carbon dioxide,46.73588986751803
trn,IA,2000,million metric tons of carbon dioxide,18.78048448868941
trn,KS,2000,million metric tons of carbon dioxide,18.78501286217978
trn,KY,2000,million metric tons of carbon dioxide,31.58957874309739
trn,LA,2000,million metric tons of carbon dioxide,61.15159952594771
trn,ME,2000,million metric tons of carbon dioxide,8.610596728496807
trn,MD,2000,million metric tons of carbon dioxide,28.74299427168877
trn,MA,2000,million metric tons of carbon dioxide,32.21483511716807
trn,MI,2000,million metric tons of carbon dioxide,57.31895544144307
trn,MN,2000,million metric tons of carbon dioxide,35.07237813725507
trn,MS,2000,million metric tons of carbon dioxide,25.3138945864796
trn,MO,2000,million metric tons of carbon dioxide,39.58683772899784
trn,MT,2000,million metric tons of carbon dioxide,7.480543029762881
trn,NE,2000,million metric tons of carbon dioxide,12.19556093791903
trn,NV,2000,million metric tons of carbon dioxide,14.57255617632786
trn,NH,2000,million metric tons of carbon dioxide,7.288762857085473
trn,NJ,2000,million metric tons of carbon dioxide,65.13996160272181
trn,NM,2000,million metric tons of carbon dioxide,15.33203676669545
trn,NY,2000,million metric tons of carbon dioxide,67.34936467759029
trn,NC,2000,million metric tons of carbon dioxide,50.17016583965874
trn,ND,2000,million metric tons of carbon dioxide,5.568141780924102
trn,OH,2000,million metric tons of carbon dioxide,69.04568160925722
trn,OK,2000,million metric tons of carbon dioxide,30.32852820206952
trn,OR,2000,million metric tons of carbon dioxide,22.70856150333562
trn,PA,2000,million metric tons of carbon dioxide,70.73290834064315
trn,RI,2000,million metric tons of carbon dioxide,4.660829918288937
trn,SC,2000,million metric tons of carbon dioxide,27.22074967622772
trn,SD,2000,million metric tons of carbon dioxide,5.835763952331165
trn,TN,2000,million metric tons of carbon dioxide,41.72328436898901
trn,TX,2000,million metric tons of carbon dioxide,183.5534908010087
trn,UT,2000,million metric tons of carbon dioxide,15.77347325486969
trn,VT,2000,million metric tons of carbon dioxide,3.712920959643309
trn,VA,2000,million metric tons of carbon dioxide,48.80817112520402
trn,WA,2000,million metric tons of carbon dioxide,44.91548467574188
trn,WV,2000,million metric tons of carbon dioxide,12.72631997857368
trn,WI,2000,million metric tons of carbon dioxide,29.87098665424874
trn,WY,2000,million metric tons of carbon dioxide,7.639217172910378
trn,US,2000,million metric tons of carbon dioxide,1884.411364763472
trn,AL,2001,million metric tons of carbon dioxide,31.47247111972474
trn,AK,2001,million metric tons of carbon dioxide,14.72664442377571
trn,AZ,2001,million metric tons of carbon dioxide,33.49239920790483
trn,AR,2001,million metric tons of carbon dioxide,19.77168572736507
trn,CA,2001,million metric tons of carbon dioxide,211.4870527333791
trn,CO,2001,million metric tons of carbon dioxide,26.98187380540314
trn,CT,2001,million metric tons of carbon dioxide,16.9013287432333
trn,DE,2001,million metric tons of carbon dioxide,4.690719462265463
trn,DC,2001,million metric tons of carbon dioxide,1.685398822234126
trn,FL,2001,million metric tons of carbon dioxide,99.01336428076095
trn,GA,2001,million metric tons of carbon dioxide,61.37457473723424
trn,HI,2001,million metric tons of carbon dioxide,9.528647581417841
trn,ID,2001,million metric tons of carbon dioxide,8.59326761103806
trn,IL,2001,million metric tons of carbon dioxide,64.60458626376939
trn,IN,2001,million metric tons of carbon dioxide,42.49108347002468
trn,IA,2001,million metric tons of carbon dioxide,18.58162487741814
trn,KS,2001,million metric tons of carbon dioxide,17.44676036078329
trn,KY,2001,million metric tons of carbon dioxide,31.91815263251036
trn,LA,2001,million metric tons of carbon dioxide,53.53090269857837
trn,ME,2001,million metric tons of carbon dioxide,7.649174553005753
trn,MD,2001,million metric tons of carbon dioxide,28.74454740005718
trn,MA,2001,million metric tons of carbon dioxide,31.6150786155436
trn,MI,2001,million metric tons of carbon dioxide,56.39834577307821
trn,MN,2001,million metric tons of carbon dioxide,34.13104515331771
trn,MS,2001,million metric tons of carbon dioxide,24.45227170849182
trn,MO,2001,million metric tons of carbon dioxide,39.53156740593545
trn,MT,2001,million metric tons of carbon dioxide,7.574390814426387
trn,NE,2001,million metric tons of carbon dioxide,11.43095054863699
trn,NV,2001,million metric tons of carbon dioxide,14.52012125601974
trn,NH,2001,million metric tons of carbon dioxide,7.260265372777011
trn,NJ,2001,million metric tons of carbon dioxide,63.02911246403876
