year,windc_label,windc_label_col,units,value
2012,mat_mch,mch_mch,millions of us dollars (USD),1.0
2007,tpw_mot,mch_mch,millions of us dollars (USD),1.0
2007,oar_ote,mch_mch,millions of us dollars (USD),6.0
2007,bbr_fmt,mch_mch,millions of us dollars (USD),10.0
2012,bbr_fmt,mch_mch,millions of us dollars (USD),2.0
2012,otm_ote,mch_mch,millions of us dollars (USD),18.0
2007,lwn_mch,mch_mch,millions of us dollars (USD),7.0
2012,lwn_mch,mch_mch,millions of us dollars (USD),1.0
2007,spd_mch,mch_mch,millions of us dollars (USD),74.0
2012,spd_mch,mch_mch,millions of us dollars (USD),90.0
2007,eee_mot,mch_mch,millions of us dollars (USD),61.0
2012,eee_mot,mch_mch,millions of us dollars (USD),8.0
2007,TotalBasic,oee_mch,millions of us dollars (USD),25463.0
2012,TotalBasic,oee_mch,millions of us dollars (USD),28181.0
2007,cus_com,oee_mch,millions of us dollars (USD),29.0
2012,cus_com,oee_mch,millions of us dollars (USD),36.0
2007,sci_tsv,oee_mch,millions of us dollars (USD),261.0
2012,sci_tsv,oee_mch,millions of us dollars (USD),336.0
2007,mfs_con,oee_mch,millions of us dollars (USD),52.0
2012,mfs_con,oee_mch,millions of us dollars (USD),43.0
2007,srp_use,oee_mch,millions of us dollars (USD),35.0
2012,srp_use,oee_mch,millions of us dollars (USD),46.0
2007,mch_wht,oee_mch,millions of us dollars (USD),177.0
2012,mch_wht,oee_mch,millions of us dollars (USD),177.0
2007,omv_mot,oee_mch,millions of us dollars (USD),46.0
2012,omv_mot,oee_mch,millions of us dollars (USD),4.0
2007,agc_mch,oee_mch,millions of us dollars (USD),4.0
2007,oee_mch,oee_mch,millions of us dollars (USD),24050.0
2012,oee_mch,oee_mch,millions of us dollars (USD),27014.0
2007,mch_mch,oee_mch,millions of us dollars (USD),1.0
2007,brk_mot,oee_mch,millions of us dollars (USD),197.0
2012,brk_mot,oee_mch,millions of us dollars (USD),11.0
2007,acn_mch,oee_mch,millions of us dollars (USD),27.0
2012,acn_mch,oee_mch,millions of us dollars (USD),1.0
2007,ppe_mch,oee_mch,millions of us dollars (USD),1.0
2007,tpw_mot,oee_mch,millions of us dollars (USD),77.0
2012,tpw_mot,oee_mch,millions of us dollars (USD),52.0
2007,tbn_mch,oee_mch,millions of us dollars (USD),69.0
2012,tbn_mch,oee_mch,millions of us dollars (USD),2.0
2007,bbr_fmt,oee_mch,millions of us dollars (USD),3.0
2007,gas_mot,oee_mch,millions of us dollars (USD),260.0
2012,gas_mot,oee_mch,millions of us dollars (USD),335.0
2007,amn_fmt,oee_mch,millions of us dollars (USD),1.0
2007,otm_ote,oee_mch,millions of us dollars (USD),8.0
2007,lwn_mch,oee_mch,millions of us dollars (USD),156.0
2012,lwn_mch,oee_mch,millions of us dollars (USD),8.0
2007,mtg_eec,oee_mch,millions of us dollars (USD),5.0
2012,mtg_eec,oee_mch,millions of us dollars (USD),116.0
2007,els_cep,oee_mch,millions of us dollars (USD),1.0
2007,TotalBasic,agc_mch,millions of us dollars (USD),9434.0
2012,TotalBasic,agc_mch,millions of us dollars (USD),10122.0
2007,cus_com,agc_mch,millions of us dollars (USD),10.0
2012,cus_com,agc_mch,millions of us dollars (USD),12.0
2007,sci_tsv,agc_mch,millions of us dollars (USD),91.0
2012,sci_tsv,agc_mch,millions of us dollars (USD),126.0
2007,mch_fmt,agc_mch,millions of us dollars (USD),32.0
2012,mch_fmt,agc_mch,millions of us dollars (USD),47.0
2007,mfs_con,agc_mch,millions of us dollars (USD),8.0
2012,mfs_con,agc_mch,millions of us dollars (USD),19.0
2007,mch_wht,agc_mch,millions of us dollars (USD),120.0
2012,mch_wht,agc_mch,millions of us dollars (USD),272.0
2007,agc_mch,agc_mch,millions of us dollars (USD),8820.0
2012,agc_mch,agc_mch,millions of us dollars (USD),9357.0
2007,frm_mch,agc_mch,millions of us dollars (USD),26.0
2012,frm_mch,agc_mch,millions of us dollars (USD),87.0
2007,mct_mch,agc_mch,millions of us dollars (USD),16.0
2012,mct_mch,agc_mch,millions of us dollars (USD),1.0
2007,pwr_mch,agc_mch,millions of us dollars (USD),2.0
2007,pwr_fmt,agc_mch,millions of us dollars (USD),67.0
2012,pwr_fmt,agc_mch,millions of us dollars (USD),8.0
2007,ppe_mch,agc_mch,millions of us dollars (USD),163.0
2012,ppe_mch,agc_mch,millions of us dollars (USD),103.0
2007,tbn_mch,agc_mch,millions of us dollars (USD),30.0
2012,tbn_mch,agc_mch,millions of us dollars (USD),82.0
2007,mtg_eec,agc_mch,millions of us dollars (USD),21.0
2012,mtg_eec,agc_mch,millions of us dollars (USD),3.0
2007,pwr_eec,agc_mch,millions of us dollars (USD),28.0
2012,pwr_eec,agc_mch,millions of us dollars (USD),4.0
2007,TotalBasic,ppe_mch,millions of us dollars (USD),13424.0
2012,TotalBasic,ppe_mch,millions of us dollars (USD),16279.0
2007,cus_com,ppe_mch,millions of us dollars (USD),14.0
2012,cus_com,ppe_mch,millions of us dollars (USD),18.0
2007,sci_tsv,ppe_mch,millions of us dollars (USD),132.0
2012,sci_tsv,ppe_mch,millions of us dollars (USD),192.0
2007,mch_fmt,ppe_mch,millions of us dollars (USD),16.0
2012,mch_fmt,ppe_mch,millions of us dollars (USD),25.0
2007,mfs_con,ppe_mch,millions of us dollars (USD),11.0
2012,mfs_con,ppe_mch,millions of us dollars (USD),31.0
2007,omf_fmt,ppe_mch,millions of us dollars (USD),20.0
2012,omf_fmt,ppe_mch,millions of us dollars (USD),5.0
2007,mch_wht,ppe_mch,millions of us dollars (USD),145.0
2012,mch_wht,ppe_mch,millions of us dollars (USD),323.0
2007,vlv_fmt,ppe_mch,millions of us dollars (USD),60.0
2012,vlv_fmt,ppe_mch,millions of us dollars (USD),11.0
2007,ric_eec,ppe_mch,millions of us dollars (USD),2.0
2007,hea_mch,ppe_mch,millions of us dollars (USD),24.0
2012,hea_mch,ppe_mch,millions of us dollars (USD),3.0
2007,ltf_eec,ppe_mch,millions of us dollars (USD),22.0
2012,ltf_eec,ppe_mch,millions of us dollars (USD),2.0
2007,ogp_mch,ppe_mch,millions of us dollars (USD),3.0
2012,ogp_mch,ppe_mch,millions of us dollars (USD),14.0
2007,agc_mch,ppe_mch,millions of us dollars (USD),126.0
2012,agc_mch,ppe_mch,millions of us dollars (USD),133.0
2007,cop_pmt,ppe_mch,millions of us dollars (USD),2.0
2012,cop_pmt,ppe_mch,millions of us dollars (USD),1.0
2007,brk_mot,ppe_mch,millions of us dollars (USD),1.0
2012,brk_mot,ppe_mch,millions of us dollars (USD),1.0
2007,min_mch,ppe_mch,millions of us dollars (USD),63.0
2012,min_mch,ppe_mch,millions of us dollars (USD),117.0
2007,oci_mch,ppe_mch,millions of us dollars (USD),19.0
2012,oci_mch,ppe_mch,millions of us dollars (USD),63.0
2007,pwr_fmt,ppe_mch,millions of us dollars (USD),1.0
2007,mtt_fmt,ppe_mch,millions of us dollars (USD),31.0
2012,mtt_fmt,ppe_mch,millions of us dollars (USD),3.0
2007,acn_mch,ppe_mch,millions of us dollars (USD),39.0
2012,acn_mch,ppe_mch,millions of us dollars (USD),4.0
2007,ppe_mch,ppe_mch,millions of us dollars (USD),12101.0
2012,ppe_mch,ppe_mch,millions of us dollars (USD),15156.0
2007,fld_mch,ppe_mch,millions of us dollars (USD),1.0
2007,ipv_cep,ppe_mch,millions of us dollars (USD),508.0
